id,type,main,genreId2,genre2,genreId3,genre3,select,result
1761,51,マンハッタンカフェ,1,育成イベント,1,ズット、ズット、待ッテイタ……,降りる, パワー+20
1762,51,マンハッタンカフェ,1,育成イベント,2,ズット、ズット、待ッテイタ……,乗っている, スピード+20
1763,51,マンハッタンカフェ,1,育成イベント,1,影ナル者,君の姿が消えたように見えた, 賢さ+20
1764,51,マンハッタンカフェ,1,育成イベント,2,影ナル者,その勝負服は、影と関係がある？, スピード+10、根性+10
1765,51,マンハッタンカフェ,1,育成イベント,1,夢幻ナル世界ノ中デ,お化け屋敷に入ろう, パワー+20、（愛嬌◯）
1766,51,マンハッタンカフェ,1,育成イベント,2,夢幻ナル世界ノ中デ,観覧車に乗ろう, 根性+20、（愛嬌◯）
1767,51,マンハッタンカフェ,1,育成イベント,1,私だけのコーヒー,飲めるのが楽しみだな, 根性+10
1768,51,マンハッタンカフェ,1,育成イベント,2,私だけのコーヒー,全部自分で作るなんてすごいね, スタミナ+5、スキルPt+15
1769,51,マンハッタンカフェ,1,育成イベント,1,アナタだけの好み,カフェの好きな味が飲んでみたい, スピード+10
1770,51,マンハッタンカフェ,1,育成イベント,2,アナタだけの好み,せっかくだから全部飲む, 賢さ+10
1771,51,マンハッタンカフェ,1,育成イベント,1,2人だけのフレーバー,こんな美味しいコーヒー初めてだ, スタミナ+10
1772,51,マンハッタンカフェ,1,育成イベント,2,2人だけのフレーバー,素敵な時間をありがとう, パワー+10
1773,51,マンハッタンカフェ,1,育成イベント,3,2人だけのフレーバー,俺もカフェに、コーヒーを淹れてあげたい, スピード+5、スタミナ+5
1774,51,マンハッタンカフェ,1,育成イベント,1,カフェはカフェでも,『ミラクル☆ミルクカフェ』で, 賢さ+10
1775,51,マンハッタンカフェ,1,育成イベント,2,カフェはカフェでも,『モコモコ♪うさぴょんパフェ』で, スタミナ+10
1776,51,マンハッタンカフェ,1,育成イベント,1,それは百鬼夜行のように,ここは正直に話そう, 根性+10
1777,51,マンハッタンカフェ,1,育成イベント,2,それは百鬼夜行のように,怖がらせないよう、伏せておこう, パワー+10
1778,51,マンハッタンカフェ,1,育成イベント,1,新年の抱負,水魚の気分を味わう, スタミナ+10
1779,51,マンハッタンカフェ,1,育成イベント,2,新年の抱負,コーヒーを楽しんでもらう, 体力+20
1780,51,マンハッタンカフェ,1,育成イベント,3,新年の抱負,街をブラブラ, スキルPt+20
1781,51,マンハッタンカフェ,1,育成イベント,1,夏合宿(2年目)にて,ラベンダーの花, パワー+10
1782,51,マンハッタンカフェ,1,育成イベント,2,夏合宿(2年目)にて,マリモ, 根性+10
1783,51,マンハッタンカフェ,1,育成イベント,1,初詣,星光の癒やし, 体力+30
1784,51,マンハッタンカフェ,1,育成イベント,2,初詣,全身のウロコ, ALL+5
1785,51,マンハッタンカフェ,1,育成イベント,3,初詣,往き去りし者の叡智, スキルPt+30
1786,51,マンハッタンカフェ,2,サポートカードイベント,1,夜の独走,いつもこんなに走り込んでいるのか？,スタミナ+10
1787,51,マンハッタンカフェ,2,サポートカードイベント,2,夜の独走,……すごい集中力だな,体力+10、スタミナ+5
1788,51,マンハッタンカフェ,2,サポートカードイベント,1,静けさを嗜む,リラックスタイムだったのか？,スタミナ+5、スキルPt+15
1789,51,マンハッタンカフェ,2,サポートカードイベント,2,静けさを嗜む,こんな暗い所にひとりでも、怖くないんだな,非根幹距離◯
1790,52,カワカミプリンセス,1,育成イベント,1,リトルプリンセスたちの夢,食欲ぶち上げは厳禁で, 体力+10、スキルPt+5
1791,52,カワカミプリンセス,1,育成イベント,2,リトルプリンセスたちの夢,好きなだけ食べよう！, 体力+30、スキルPt+10、（スピード-5、パワー+5、太り気味）
1792,52,カワカミプリンセス,1,育成イベント,1,ダンスレッスン,脚を使ってみよう, パワー+10
1793,52,カワカミプリンセス,1,育成イベント,2,ダンスレッスン,一緒に踊ってみるとか？, 賢さ+10
1794,52,カワカミプリンセス,1,育成イベント,1,じゃじゃウマ娘のパーティー,本人なりの全力投球だから……, スピード+5、パワー+5
1795,52,カワカミプリンセス,1,育成イベント,2,じゃじゃウマ娘のパーティー,マナーを教えてあげて, 賢さ+10
1796,52,カワカミプリンセス,1,育成イベント,1,マスコット対決！,……次はせめて脚を使いたいですワン, スピード+10
1797,52,カワカミプリンセス,1,育成イベント,2,マスコット対決！,力いっぱい上空に飛ばしてくださいワン, パワー+10
1798,52,カワカミプリンセス,1,育成イベント,1,王子様の優雅なる休日,……体より心が試されるやつとかは？, 根性+15
1799,52,カワカミプリンセス,1,育成イベント,2,王子様の優雅なる休日,こう、変則的なやつで……, 抜け出し準備
1800,52,カワカミプリンセス,1,育成イベント,1,完成！究極フォーム！,………やっちゃうか！, パワー+30、（体力-10）or（体力-15、賢さ-10）
1801,52,カワカミプリンセス,1,育成イベント,2,完成！究極フォーム！,やめておこう……, 体力+10
1802,52,カワカミプリンセス,1,育成イベント,1,決意はドレスにこめて,そのドレス、似合ってるよ, スピード+20
1803,52,カワカミプリンセス,1,育成イベント,2,決意はドレスにこめて,プリンセスの走りを、見せつけよう！, 根性+20
1804,52,カワカミプリンセス,1,育成イベント,1,受け止めます、姫のパワーで！,落ち着いて、姫らしくなだめてみるとか？, スタミナ+10、パワー+10
1805,52,カワカミプリンセス,1,育成イベント,2,受け止めます、姫のパワーで！,これもプリンセスパワーで解決だ！, 賢さ+10、スキルPt+15
1806,52,カワカミプリンセス,1,育成イベント,1,いつか一流のプリンセスに,頑張った努力はなくならない, パワー+20、（練習上手◯）
1807,52,カワカミプリンセス,1,育成イベント,2,いつか一流のプリンセスに,キングヘイローはむしろ喜ぶんじゃないか？, スタミナ+10、賢さ+10、（練習上手◯）
1808,52,カワカミプリンセス,1,育成イベント,1,元ガキ大将の風格,せっかくだし教えてあげようよ, スタミナ+5、スキルPt+15
1809,52,カワカミプリンセス,1,育成イベント,2,元ガキ大将の風格,この調子で町内制覇だ！, パワー+10
1810,52,カワカミプリンセス,1,育成イベント,1,元ガキ大将の背中,プリンセスらしくなったね ,パワー+10
1811,52,カワカミプリンセス,1,育成イベント,2,元ガキ大将の背中,ちょっと豪快すぎないか……？, 賢さ+10
1812,52,カワカミプリンセス,1,育成イベント,1,元ガキ大将の誓い,……あの子のためにも活躍しないとな, スピード+10
1813,52,カワカミプリンセス,1,育成イベント,2,元ガキ大将の誓い,一緒に走る時が来たりしてな, スタミナ+10
1814,52,カワカミプリンセス,1,育成イベント,3,元ガキ大将の誓い,ガキ大将を継ぐ者が必要だな……, パワー+10
1815,52,カワカミプリンセス,1,育成イベント,1,努力の円舞曲,恥ずかしいのかな, パワー+10
1816,52,カワカミプリンセス,1,育成イベント,2,努力の円舞曲,一緒に、お手本を見せよう！, 根性+10
1817,52,カワカミプリンセス,1,育成イベント,1,この胸にあふれる想いは！,姫には涙は似合わないぞ！, パワー+5、根性+5
1818,52,カワカミプリンセス,1,育成イベント,2,この胸にあふれる想いは！,泣きたいだけ、泣かせてあげよう, スピード+10
1819,52,カワカミプリンセス,1,育成イベント,1,新年の抱負,極限までスピードを極めるプリファイ45話, スピード+10
1820,52,カワカミプリンセス,1,育成イベント,2,新年の抱負,癒やされる最新プリファイのライブ映像, 体力+20
1821,52,カワカミプリンセス,1,育成イベント,3,新年の抱負,必殺技が魅力の劇場版, スキルPt+20
1822,52,カワカミプリンセス,1,育成イベント,1,夏合宿(2年目)にて,滝の近くでパワー特訓, パワー+10
1823,52,カワカミプリンセス,1,育成イベント,2,夏合宿(2年目)にて,根性で海を渡る, 根性+10
1824,52,カワカミプリンセス,1,育成イベント,1,初詣,……無理をしないでほしい, 体力+30
1825,52,カワカミプリンセス,1,育成イベント,2,初詣,少年、俺たちもサッカーに混ぜてくれ！, ALL+5
1826,52,カワカミプリンセス,1,育成イベント,3,初詣,……俺がすごいキックを見せるから貸して, スキルPt+35
1827,52,カワカミプリンセス,2,サポートカードイベント,1,つつましく！豪快に！,『姫たるもののポーズ』で ,やる気↑、スピード+5
1828,52,カワカミプリンセス,2,サポートカードイベント,2,つつましく！豪快に！,『屈強なるもののポーズ』かな ,スキルPt+10、束縛
1829,52,カワカミプリンセス,2,サポートカードイベント,1,ぶちかませ！お姫様ロード！,きっと王子様の方から現れるよ ,スピード+15、根性+15、注目の踊り子、絆ゲージ+7
1830,52,カワカミプリンセス,2,サポートカードイベント,2,ぶちかませ！お姫様ロード！,貴方自信が王子様になる可能性もあるよ,体力+25、スキルPt+25
1831,52,カワカミプリンセス,2,サポートカードイベント,1,プリンセス、殴る！,次を最後の1発に！,根性+10
1832,52,カワカミプリンセス,2,サポートカードイベント,2,プリンセス、殴る！,倒す相手をイメージしてみるとか？,やる気↑
1833,52,カワカミプリンセス,2,サポートカードイベント,1,プリンセス、逃走！,次は鬼を交代！,体力+10
1834,52,カワカミプリンセス,2,サポートカードイベント,2,プリンセス、逃走！,もっとハンデをつけてあげたら？,食い下がり
1835,53,トーセンジョーダン,1,育成イベント,1,ダンスレッスン,負けていられないな！, 根性+10
1836,53,トーセンジョーダン,1,育成イベント,2,ダンスレッスン,ジョーダンだって上手いぞ, パワー+10
1837,53,トーセンジョーダン,1,育成イベント,1,激辛上等コールバトル！,ジョーダン根性見せてくれー！, 根性+10
1838,53,トーセンジョーダン,1,育成イベント,2,激辛上等コールバトル！,全力で水を飲むんだ！, パワー+10
1839,53,トーセンジョーダン,1,育成イベント,1,少しずつ伸びてるから！,……復習も、しような！, 賢さ+10
1840,53,トーセンジョーダン,1,育成イベント,2,少しずつ伸びてるから！,早く解けたのはいいな, スピード+5、スタミナ+5
1841,53,トーセンジョーダン,1,育成イベント,1,盛って盛って、めっちゃ盛んぞー！,無理せずにな, スタミナ+10、スキルpt+15
1842,53,トーセンジョーダン,1,育成イベント,2,盛って盛って、めっちゃ盛んぞー！,近道を教えるよ, 直線加速
1843,53,トーセンジョーダン,1,育成イベント,1,テンアゲ☆全サイズキャンペーン！,食べ過ぎないようSサイズで, 体力+10、スキルPt+5
1844,53,トーセンジョーダン,1,育成イベント,2,テンアゲ☆全サイズキャンペーン！,ああ、XLしかない！, 体力+30、スキルPt+10、（スピード-5、パワー+5、太り気味）
1845,53,トーセンジョーダン,1,育成イベント,1,ラメの輝きに託して,カッコイイとこを見せよう！, 根性+20
1846,53,トーセンジョーダン,1,育成イベント,2,ラメの輝きに託して,ダサくてもいいじゃん！, スピード+20
1847,53,トーセンジョーダン,1,育成イベント,1,基本フリータイムっしょ！,あえて心に染みる曲を聞かせる, 賢さ+20
1848,53,トーセンジョーダン,1,育成イベント,2,基本フリータイムっしょ！,ギャルたちを盛り上げてみせる……！, パワー+20
1849,53,トーセンジョーダン,1,育成イベント,1,勝利の味ってヤツ！,いいお姉ちゃんだった, スタミナ+10、スキルpt+15、（愛嬌◯）
1850,53,トーセンジョーダン,1,育成イベント,2,勝利の味ってヤツ！,テストの点は堂々と言えるものでは……, 根性+10、賢さ+10、（愛嬌◯）
1851,53,トーセンジョーダン,1,育成イベント,1,大事なのは今っしょ！,まあね, 賢さ+10
1852,53,トーセンジョーダン,1,育成イベント,2,大事なのは今っしょ！,セーブするのが大人, スタミナ+10
1853,53,トーセンジョーダン,1,育成イベント,1,ほんの少しのキッカケ,君が無事でよかった, パワー+10
1854,53,トーセンジョーダン,1,育成イベント,2,ほんの少しのキッカケ,……反省した？, 賢さ+10
1855,53,トーセンジョーダン,1,育成イベント,1,背伸びから始まること,上等！, 根性+10
1856,53,トーセンジョーダン,1,育成イベント,2,背伸びから始まること,無茶かぁ……, パワー+10
1857,53,トーセンジョーダン,1,育成イベント,3,背伸びから始まること,最初は誰だって上手くいかないよ, 賢さ+10
1858,53,トーセンジョーダン,1,育成イベント,1,ギャル、絵画を語る,いい感性を持ってるな！, スピード+10
1859,53,トーセンジョーダン,1,育成イベント,2,ギャル、絵画を語る,独創的、だな……, パワー+10
1860,53,トーセンジョーダン,1,育成イベント,1,まっ、流行ってすぐ変わるし！,いいこと言うー！, スピード+10
1861,53,トーセンジョーダン,1,育成イベント,2,まっ、流行ってすぐ変わるし！,ノリで言ってない……？, 根性+10
1862,53,トーセンジョーダン,1,育成イベント,1,新年の抱負,スタミナたっぷりにんじんバーグ食べ放題！, スタミナ+10
1863,53,トーセンジョーダン,1,育成イベント,2,新年の抱負,まったり寿司食べ放題, 体力+20
1864,53,トーセンジョーダン,1,育成イベント,3,新年の抱負,新年を味わう！おせち食べ放題, スキルPt+20
1865,53,トーセンジョーダン,1,育成イベント,1,夏合宿(2年目)にて,待て、よく考えろ！, パワー+10
1866,53,トーセンジョーダン,1,育成イベント,2,夏合宿(2年目)にて,頑張れ！！, 根性+10
1867,53,トーセンジョーダン,1,育成イベント,1,初詣,君がこれからも健康に走れますように, 体力+30
1868,53,トーセンジョーダン,1,育成イベント,2,初詣,次までに君をもっと強くする！, ALL+5
1869,53,トーセンジョーダン,1,育成イベント,3,初詣,新しい武器が見つかりますように, スキルPt+35
1870,53,トーセンジョーダン,2,サポートカードイベント,1,ターフにネイリスト,革新的だ！,（スキルpt+40）or (やる気s↓、スキルPt+10)
1871,53,トーセンジョーダン,2,サポートカードイベント,2,ターフにネイリスト,やめた方が……, スタミナ+10
1872,53,トーセンジョーダン,2,サポートカードイベント,1,下地合ってのネイルっしょ,オシャレな上にお得ってことだね,（体力+10)、ペースアップ
1873,53,トーセンジョーダン,2,サポートカードイベント,2,下地合ってのネイルっしょ,勝負に真剣なのはカッコいいと思う, 体力-5、スタミナ+20
1874,53,トーセンジョーダン,2,サポートカードイベント,1,スマホって時間泥棒じゃん？,まずは1本タイムを計ってみる, やる気↑、スピード+5
1875,53,トーセンジョーダン,2,サポートカードイベント,2,スマホって時間泥棒じゃん？,いつもと違う場所でジョギング, スタミナ+10
1876,53,トーセンジョーダン,2,サポートカードイベント,1,レビューって半分賭けじゃん？,走らない日だけつけるとか, 体力+10、やる気↑
1877,53,トーセンジョーダン,2,サポートカードイベント,2,レビューって半分賭けじゃん？,別の活用法を探す, ラッキーセブン
1878,54,メジロドーベル,1,育成イベント,1,ダンスレッスン,見える範囲からやっていこう, パワー+10
1879,54,メジロドーベル,1,育成イベント,2,ダンスレッスン,世界配信、目指す？, 根性+10
1880,54,メジロドーベル,1,育成イベント,1,嵐の大特訓,あ、憧れを追い続ける強い意志……！, 体力-10、スタミナ+20
1881,54,メジロドーベル,1,育成イベント,2,嵐の大特訓,不安に打ち勝つパワーかな！？, パワー+10
1882,54,メジロドーベル,1,育成イベント,1,きゅんきゅんティータイム！？,おいしい紅茶との出会いのためだよ！, 根性+10
1883,54,メジロドーベル,1,育成イベント,2,きゅんきゅんティータイム！？,ドーベルなりの言葉でいいんじゃない？, 賢さ+5、スキルPt+15
1884,54,メジロドーベル,1,育成イベント,1,ヤミナベス女王杯！？,じゃあ材料を揃えよう！善は急げ！, スピード+15
1885,54,メジロドーベル,1,育成イベント,2,ヤミナベス女王杯！？,思い出作りを楽しんでおいで, 秋ウマ娘◯
1886,54,メジロドーベル,1,育成イベント,1,カラオケチャレンジ,ドーベルが挑戦します！, （体力+10、ALL+5） or （スタミナ+5、根性+10）
1887,54,メジロドーベル,1,育成イベント,2,カラオケチャレンジ,ライアンの優しさを今は受け取っておこう, 体力+10
1888,54,メジロドーベル,1,育成イベント,1,想いの重さ＞砂糖の重さ,それは食べすぎじゃないか？, 体力+10、スキルPt+5
1889,54,メジロドーベル,1,育成イベント,2,想いの重さ＞砂糖の重さ,食べ尽くして吟味しよう！, 体力+30、スキルPt+10、（スピード-5、パワー+5、太り気味）
1890,54,メジロドーベル,1,育成イベント,1,メジロの色,その意気だ！, スタミナ+20
1891,54,メジロドーベル,1,育成イベント,2,メジロの色,いきなり無理する必要はない, パワー+20
1892,54,メジロドーベル,1,育成イベント,1,香りの魔術師,ドーベルは普段なに使ってるの？, 賢さ+20
1893,54,メジロドーベル,1,育成イベント,2,香りの魔術師,おすすめを選んでほしい, 根性+10、スキルPt+15
1894,54,メジロドーベル,1,育成イベント,1,ワンクッション親子,お母さんのことが苦手なのか？, スピード+20、（愛嬌◯）
1895,54,メジロドーベル,1,育成イベント,2,ワンクッション親子,ベルちゃん？, パワー+20、（愛嬌◯）
1896,54,メジロドーベル,1,育成イベント,1,今のアタシは……,もっと活躍して立派なところを見せよう, パワー+10
1897,54,メジロドーベル,1,育成イベント,2,今のアタシは……,お父さんはドーベルを認めてくれているよ, 賢さ+10
1898,54,メジロドーベル,1,育成イベント,1,アタシ、やってみる,君が今できる感謝を伝えればいい, スタミナ+10
1899,54,メジロドーベル,1,育成イベント,2,アタシ、やってみる,俺は全力で応援するよ！, 賢さ+10
1900,54,メジロドーベル,1,育成イベント,1,願い、花火に寄せて,ドーベルの想いが伝わってきたよ, スピード+10
1901,54,メジロドーベル,1,育成イベント,2,願い、花火に寄せて,堂々としててよかったよ, スタミナ+10
1902,54,メジロドーベル,1,育成イベント,3,願い、花火に寄せて,みんなと打ち上げとかしないの？, パワー+10
1903,54,メジロドーベル,1,育成イベント,1,ゆたかなる友情,漫画を貸してあげたら？, 賢さ+10
1904,54,メジロドーベル,1,育成イベント,2,ゆたかなる友情,野球観戦、一緒にするとか！, 根性+10
1905,54,メジロドーベル,1,育成イベント,1,夕陽にときめいて,また行こうな, スピード+10
1906,54,メジロドーベル,1,育成イベント,2,夕陽にときめいて,次はどこに行きたい？, 賢さ+10
1907,54,メジロドーベル,1,育成イベント,1,新年の抱負,かるた、やろう！, 賢さ+10
1908,54,メジロドーベル,1,育成イベント,2,新年の抱負,お雑煮、食べよう！, 体力+20
1909,54,メジロドーベル,1,育成イベント,3,新年の抱負,書初め、しよう！, スキルPt+20
1910,54,メジロドーベル,1,育成イベント,1,夏合宿(2年目)にて,灼熱の筋力強化メニュー, パワー+10
1911,54,メジロドーベル,1,育成イベント,2,夏合宿(2年目)にて,地獄の闘魂強化メニュー, 根性+10
1912,54,メジロドーベル,1,育成イベント,1,初詣,甘酒を飲もう, 体力+30
1913,54,メジロドーベル,1,育成イベント,2,初詣,お守りを買おう, ALL+5
1914,54,メジロドーベル,1,育成イベント,3,初詣,願い事をしよう, スキルPt+35
1915,54,メジロドーベル,2,サポートカードイベント,1,喜んでくれるかな…,別のプレゼントを探して見たら？,スキルｐｔ＋４５
1916,54,メジロドーベル,2,サポートカードイベント,2,喜んでくれるかな…,覚悟を決めて、突っ込もう！,負けん気
1917,54,メジロドーベル,2,サポートカードイベント,1,やってみてもいい,体を鍛えてじしんをつけよう！,体力＋１５
1918,54,メジロドーベル,2,サポートカードイベント,2,やってみてもいい,鏡の前で笑顔の練習！,やる気↑、スキルｐｔ＋１５
1919,54,メジロドーベル,2,サポートカードイベント,1,踏み出す、一歩,チラシ、ください！！ ,体力-10、スキルPt+15~45
1920,54,メジロドーベル,2,サポートカードイベント,2,踏み出す、一歩,一緒に配るぞ！, 根性+5、賢さ+5
1921,55,ナイスネイチャ,1,育成イベント,1,おふくろからの電話,お母さんは喜んでくれるよ！,スタミナ+10
1922,55,ナイスネイチャ,1,育成イベント,2,おふくろからの電話,むしろいいと思う！,スピード+10
1923,55,ナイスネイチャ,1,育成イベント,1,ダンスレッスン,彼女の意思を尊重する,スピード+10
1924,55,ナイスネイチャ,1,育成イベント,2,ダンスレッスン,センターの練習を勧める,根性+10
1925,55,ナイスネイチャ,1,育成イベント,1,お魚、観ましょ,イルカショー,根性+10
1926,55,ナイスネイチャ,1,育成イベント,2,お魚、観ましょ,……最恐・怖い魚展示！！,スピード+10
1927,55,ナイスネイチャ,1,育成イベント,1,アタシもたまには,そんなことない！頑張ろう！,スタミナ+5、根性+5
1928,55,ナイスネイチャ,1,育成イベント,2,アタシもたまには,いい練習になると思う,スタミナ+5、パワー+5
1929,55,ナイスネイチャ,1,育成イベント,1,嵐の如き助っ人,まずは作戦を練らないと,読解力
1930,55,ナイスネイチャ,1,育成イベント,2,嵐の如き助っ人,いいな！特訓あるのみだ！,スピード+5、スタミナ+5、パワー+5
1931,55,ナイスネイチャ,1,育成イベント,1,ネイチャさんとお疲れトレーナー,ネイチャの歌が好きなのは本当だし,パワー+20
1932,55,ナイスネイチャ,1,育成イベント,2,ネイチャさんとお疲れトレーナー,この歌声ならライブもバッチリだな！,スタミナ+20
1933,55,ナイスネイチャ,1,育成イベント,1,願いを叶えるクリスマスカラー,これからはみんなの願いを背負って走ろう！,根性+20、（愛嬌◯）
1934,55,ナイスネイチャ,1,育成イベント,2,願いを叶えるクリスマスカラー,ネイチャにぴったりの勝負服だな！,スタミナ+20、（愛嬌◯）
1935,55,ナイスネイチャ,1,育成イベント,1,よいではないか？,……減量は甘くないぞ？,体力+10、スキルPt+5
1936,55,ナイスネイチャ,1,育成イベント,2,よいではないか？,よいではないか～、よいではないか～,体力+30、スキルPt+10、（スピード-5，パワー+5、太り気味）
1937,55,ナイスネイチャ,1,育成イベント,1,黄昏ビタースイート,そうだね,スピード+5
1938,55,ナイスネイチャ,1,育成イベント,2,黄昏ビタースイート,無理して笑うことはない,根性+10
1939,55,ナイスネイチャ,1,育成イベント,3,黄昏ビタースイート,よし！気晴らしに行こう！,賢さ+10
1940,55,ナイスネイチャ,1,育成イベント,1,映す想い,やってみないとわからないぞ,スピード+10
1941,55,ナイスネイチャ,1,育成イベント,2,映す想い,じゃあ、俺が行ってくる！,パワー+10
1942,55,ナイスネイチャ,1,育成イベント,1,ほろ苦いキラキラ,むしろ道が拓けたんだよ,パワー+20
1943,55,ナイスネイチャ,1,育成イベント,2,ほろ苦いキラキラ,逃げ道なら俺が用意するよ,スピード+20
1944,55,ナイスネイチャ,1,育成イベント,1,雨の日の遊戯,……みんなで出来るゲームとか？,賢さ+10
1945,55,ナイスネイチャ,1,育成イベント,2,雨の日の遊戯,みんなで鬼ごっこ！,体力-10、スタミナ+10、根性+10
1946,55,ナイスネイチャ,1,育成イベント,1,ガラじゃないですし,それよりさっき見てた可愛い服は？,体力+5、やる気↑
1947,55,ナイスネイチャ,1,育成イベント,2,ガラじゃないですし,ぜひ！けど友達はいいのか？,スピード+5、パワー+5
1948,55,ナイスネイチャ,1,育成イベント,1,新年の抱負,常に考えてトレーニングをしよう！,賢さ+10
1949,55,ナイスネイチャ,1,育成イベント,2,新年の抱負,健康志向で食事にも気を使う！,体力+20
1950,55,ナイスネイチャ,1,育成イベント,3,新年の抱負,ひとつ飛びぬけた特技を身につける！,スキルPt+20
1951,55,ナイスネイチャ,1,育成イベント,1,夏合宿（2年目）にて,ビーチで体幹を鍛えるべき,パワー+10
1952,55,ナイスネイチャ,1,育成イベント,2,夏合宿（2年目）にて,精神的な負荷をかけよう,根性+10
1953,55,ナイスネイチャ,1,育成イベント,1,初詣,？,体力+30
1954,55,ナイスネイチャ,1,育成イベント,2,初詣,？,ALL+5
1955,55,ナイスネイチャ,1,育成イベント,3,初詣,？,スキルPt+35
1956,55,ナイスネイチャ,2,サポートカードイベント,1,抑えられないキモチ,甘いお菓子を食べよう, 体力+10
1957,55,ナイスネイチャ,2,サポートカードイベント,2,抑えられないキモチ,走って頭をからっぽにしよう, 体力-5、スピード+5、パワー+5、バッドコンディションが治る
1958,55,ナイスネイチャ,2,サポートカードイベント,1,（ニャンとも）ガラじゃない,癒されることも大事だと伝える,体力+20
1959,55,ナイスネイチャ,2,サポートカードイベント,2,（ニャンとも）ガラじゃない,クレバーに入店する方法を伝える,体力+10、賢さ+5
1960,55,ナイスネイチャ,2,サポートカードイベント,1,（美味しい）おせっかい,大根おろしで食べる,ペースアップ
1961,55,ナイスネイチャ,2,サポートカードイベント,2,（美味しい）おせっかい,寮で天ぷら祭りだ！,やる気↑、体力最大値+4
1962,55,ナイスネイチャ,2,サポートカードイベント,1,背、追いかけて,ネイチャも若いな～,体力+5、賢さ+3、絆+5
1963,55,ナイスネイチャ,2,サポートカードイベント,2,背、追いかけて,俺も気合い入ったよ,絆+20
1964,56,キングヘイロー,1,育成イベント,1,甘党の誘惑,糖分摂り過ぎじゃないか？,スピード＋１０体力+10、スキルPt+5
1965,56,キングヘイロー,1,育成イベント,2,甘党の誘惑,みんなから親しまれてるんだな！,体力+30、スキルPt+10、（スピード-5、パワー+5、太り気味）
1966,56,キングヘイロー,1,育成イベント,1,ダンスレッスン,それなら本番さながらの特訓になりそう！,根性+10
1967,56,キングヘイロー,1,育成イベント,2,ダンスレッスン,大丈夫、負けない勢いでコールするから！,スピード+10
1968,56,キングヘイロー,1,育成イベント,1,三人寄れば一流の知恵,グラスワンダーの意見も聞いてみよう,賢さ+10
1969,56,キングヘイロー,1,育成イベント,2,三人寄れば一流の知恵,エルコンドルパサーを信じてみよう,スタミナ+10
1970,56,キングヘイロー,1,育成イベント,1,映画は学びでいっぱいよ,ホラー映画で度胸をつけるとか,スピード+5、根性+5
1971,56,キングヘイロー,1,育成イベント,2,映画は学びでいっぱいよ,連続ドラマで壮大な人間模様を学ぶとか,スタミナ+10
1972,56,キングヘイロー,1,育成イベント,1,一流の条件,これからも行き先は任せて,パワー+10
1973,56,キングヘイロー,1,育成イベント,2,一流の条件,なんだか素直だね,賢さ+10
1974,56,キングヘイロー,1,育成イベント,3,一流の条件,これで私も一流だね,根性+10
1975,56,キングヘイロー,1,育成イベント,1,学力だって一流よ,2人は勉強でもいいライバルなんだな,賢さ+10、スキルPt+15
1976,56,キングヘイロー,1,育成イベント,2,学力だって一流よ,実際どっちが上なんだ？,外差し準備
1977,56,キングヘイロー,1,育成イベント,1,門限破りは二流よ,バレないように寮へ戻ろう,根性+5、賢さ+5
1978,56,キングヘイロー,1,育成イベント,2,門限破りは二流よ,正当な理由を探そう,スピード+5、パワー+5
1979,56,キングヘイロー,1,育成イベント,1,一流のスポット,たしかに想いが込められてるな,根性+10
1980,56,キングヘイロー,1,育成イベント,2,一流のスポット,一流画家じゃなかったな,スピード+10
1981,56,キングヘイロー,1,育成イベント,1,放課後サイダー,スペシャルウィークの意見も聞こう！,根性＋１０
1982,56,キングヘイロー,1,育成イベント,2,放課後サイダー,セイウンスカイの言った右にしよう！,スピード＋１０
1983,56,キングヘイロー,1,育成イベント,1,キングは疲れ知らずよ,芝生で昼寝しよう！ ,体力+5、（やる気↑）
1984,56,キングヘイロー,1,育成イベント,2,キングは疲れ知らずよ,軽めのトレーニングにしておこう,パワー+10
1985,56,キングヘイロー,1,育成イベント,1,私に1番似合う服,その服を着てたくさん勝つぞ！,スピード+10、根性+10
1986,56,キングヘイロー,1,育成イベント,2,私に1番似合う服,勝負服、似合ってるぞ,パワー+20
1987,56,キングヘイロー,1,育成イベント,1,人混みなんて問題じゃないわ,だったら人混みにのまれないように回ろう,スピード+10
1988,56,キングヘイロー,1,育成イベント,2,人混みなんて問題じゃないわ,だったら人混みを押しのけて回ろう,パワー+10
1989,56,キングヘイロー,1,育成イベント,1,マナーくらい常識よ？,さすがです、お嬢様,根性+20、（練習上手）
1990,56,キングヘイロー,1,育成イベント,2,マナーくらい常識よ？,本当に一流だったんだな,スタミナ+10、賢さ+10
1991,56,キングヘイロー,1,育成イベント,1,走るだけがすべてではないのよ,走る以外のトレーニングに専念しよう！,スタミナ+20
1992,56,キングヘイロー,1,育成イベント,2,走るだけがすべてではないのよ,ドジしちゃった？,スピード+10、パワー+10
1993,56,キングヘイロー,1,育成イベント,1,新年の抱負,まずはお正月太りしないウマ娘に,根性+10
1994,56,キングヘイロー,1,育成イベント,2,新年の抱負,休息を大事にできるウマ娘に,体力+20
1995,56,キングヘイロー,1,育成イベント,3,新年の抱負,みんなに愛されるウマ娘に,
1996,56,キングヘイロー,1,育成イベント,1,夏合宿（2年目）にて,かわいい後輩じゃないか,パワー+10
1997,56,キングヘイロー,1,育成イベント,2,夏合宿（2年目）にて,地獄のコールに付き合う覚悟はあるか…?,根性+10
